id,created,updated,caption,visible,created_by_id,reference_id,primary_property_id,system_id,updated_by_id,is_figure,dimensionality,is_experimental,primary_unit_id,secondary_property_id,secondary_unit_id,sample_type,extraction_method,representative,primary_property_label,secondary_property_label,doi,space_group
1313,2020-07-13 07:43:37,2020-07-13 07:43:37,metastable phase,1,35,183,28,335,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Ac2a
1314,2020-07-13 07:48:52,2020-07-13 07:48:52,,1,35,183,20,335,35,1,2,1,29.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Ac2a
1315,2020-07-13 07:52:55,2020-07-13 07:52:55,,1,35,183,7,336,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Ama2
1316,2020-07-13 07:54:39,2020-07-13 07:54:39,,1,35,183,28,336,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Ama2
1317,2020-07-13 07:55:50,2020-07-13 07:55:50,,1,35,183,15,336,35,0,2,1,16.0,,,6,Manually extracted from a publication,1,,,,Ama2
1318,2020-07-13 08:06:02,2020-07-13 08:06:02,,1,35,183,20,336,35,1,2,1,29.0,18,1.0,6,Engauge Digitizer,1,,,,Ama2
1319,2020-07-13 12:00:34,2020-08-03 16:33:30,Au NPs Saturated with C3-MPA,1,47,184,60,338,47,1,3,1,11.0,2,10.0,5,Engauge Digitizer,1,weight,,,
1320,2020-07-13 12:49:53,2020-07-27 03:34:56,,1,47,185,55,40,35,1,3,1,13.0,5,5.0,5,Engauge Digitizer,1,,,,
1322,2020-07-13 15:57:59,2020-07-29 16:11:03,,1,40,186,7,341,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1323,2020-07-13 16:03:13,2020-07-29 16:11:24,,1,40,186,7,342,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1324,2020-07-13 16:08:50,2020-07-29 16:11:45,,1,40,186,7,343,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1325,2020-07-13 16:11:17,2021-12-07 22:38:42,,1,40,186,7,411,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1326,2020-07-13 16:13:07,2020-07-29 16:12:26,,1,40,186,7,345,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/c
1327,2020-07-13 16:15:17,2020-07-29 16:12:45,,1,40,186,7,346,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,P212121
1328,2020-07-13 22:49:01,2020-07-29 16:21:39,,1,40,187,7,347,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbnm
1329,2020-07-13 23:00:15,2020-07-29 16:23:50,,1,40,187,7,296,40,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,C2/c
1330,2020-07-13 23:03:35,2020-07-29 16:25:33,,1,40,187,7,291,40,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P21/a
1331,2020-07-13 23:06:41,2020-07-29 16:22:11,,1,40,187,20,347,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1332,2020-07-13 23:07:46,2020-07-29 16:22:36,,1,40,187,9,347,40,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1333,2020-07-13 23:08:48,2020-07-29 16:24:13,,1,40,187,20,296,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1334,2020-07-13 23:10:01,2020-07-29 16:24:37,,1,40,187,9,296,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,,,,
1335,2020-07-13 23:10:32,2020-07-29 16:25:57,,1,40,187,20,291,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1336,2020-07-13 23:11:13,2020-07-29 16:26:20,,1,40,187,9,291,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,,,,
1337,2020-07-13 23:15:22,2020-07-29 16:23:08,,1,40,187,60,347,40,1,2,1,31.0,2,10.0,0,Engauge digitizer,1,,,,
1338,2020-07-13 23:17:40,2020-07-29 16:25:09,,1,40,187,60,296,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,,,,
1339,2020-07-13 23:18:12,2020-07-29 16:26:42,,1,40,187,60,291,40,1,2,1,31.0,2,10.0,0,Engauge digitizer,1,,,,
1340,2020-07-13 23:21:08,2020-07-29 16:23:29,,1,40,187,1,347,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1341,2020-07-13 23:23:08,2020-07-29 16:27:10,,1,40,187,1,291,40,0,2,0,1.0,,,0,Manually extracted from a publication,1,,,,
1343,2020-07-15 03:40:02,2020-07-17 15:36:05,,1,47,190,60,348,47,1,3,1,11.0,2,10.0,0,manually extracted from publication,1,Weight,,,P63/mmc
1345,2020-07-16 02:56:31,2020-07-29 16:34:51,,1,40,192,7,349,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1346,2020-07-16 03:03:44,2020-07-29 16:35:10,,1,40,192,7,350,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1347,2020-07-16 03:05:02,2020-07-29 16:35:28,,1,40,192,7,351,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1348,2020-07-16 03:08:26,2021-12-07 22:54:51,,1,40,192,7,410,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmc21
1349,2020-07-16 03:14:16,2020-07-29 16:36:05,(C7H13NH3)3PbBr4·H2O,1,40,192,7,353,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,Pbca
1350,2020-07-16 03:26:34,2020-07-29 16:36:23,,1,40,192,7,354,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1351,2020-07-16 03:28:40,2020-07-29 16:36:41,,1,40,192,7,355,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1352,2020-07-16 03:30:07,2020-07-29 16:36:57,,1,40,192,7,356,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1353,2020-07-16 03:31:49,2020-07-29 16:37:18,,1,40,192,7,357,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmca
1354,2020-07-16 03:34:57,2020-07-29 16:37:40,,1,40,192,7,358,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/m
1355,2020-07-16 03:37:28,2020-07-29 16:37:59,,1,40,192,7,359,40,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,P21
1356,2020-07-16 03:40:18,2020-07-29 16:38:17,,1,40,192,7,360,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1358,2020-07-16 18:44:58,2020-07-29 04:16:33,,1,40,41,7,361,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P21/c
1359,2020-07-16 18:52:02,2020-07-29 04:17:10,,1,40,41,40,361,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1360,2020-07-16 18:53:39,2020-07-29 04:17:56,,1,40,41,4,361,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1362,2020-07-17 03:44:47,2020-07-17 03:44:47,,1,47,194,7,362,47,0,3,1,6.0,,,0,manually extracted from publication,1,,,,Pm3¯m
1363,2020-07-17 07:16:43,2020-07-17 07:18:47,,1,35,195,7,363,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1364,2020-07-17 07:18:18,2020-07-17 07:20:45,estimated from absorption edge,1,35,195,1,363,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1365,2020-07-17 07:20:21,2020-07-17 07:20:21,estimated from excitation peak,1,35,195,1,363,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Cc
1366,2020-07-17 07:21:47,2020-07-17 07:21:47,,1,35,195,10,363,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1367,2020-07-17 07:32:15,2020-07-17 07:32:15,,1,35,195,7,364,35,0,2,1,6.0,,,0,manually extracted from a publication,1,,,,Pc
1368,2020-07-17 07:34:21,2020-07-17 07:38:46,estimated from absorption edge,1,35,195,1,364,35,0,2,1,18.0,,,6,Manually extracted from a publication,1,estimated from absorption edge,,,Pc
1370,2020-07-17 07:37:07,2020-07-17 07:37:07,,1,35,195,4,363,35,1,2,1,13.0,5,5.0,6,Engauge digitizer,1,Normalized Intensity,,,Cc
1371,2020-07-17 07:40:57,2020-07-17 07:40:57,estimated from excitation peak,1,35,195,1,364,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Pc
1372,2020-07-17 07:42:38,2020-07-17 07:42:38,,1,35,195,10,364,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1374,2020-07-17 07:54:33,2020-07-17 07:54:33,,1,35,195,7,365,35,0,2,1,6.0,,,6,Manually extracted from a publication,1,,,,Cc
1375,2020-07-17 07:58:49,2020-07-17 07:58:49,,1,35,195,20,363,35,1,2,1,13.0,18,1.0,6,Engauge digitizer,1,absorbance,,,Cc
1376,2020-07-17 08:01:36,2020-07-17 08:01:36,estimated from absorption edge,1,35,195,1,365,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1377,2020-07-17 08:02:53,2020-07-17 08:02:53,estimated from excitation peak,1,35,195,1,365,35,0,2,1,1.0,,,6,manually extracted from a publication,0,,,,Cc
1378,2020-07-17 08:04:40,2020-07-17 08:04:40,,1,35,195,10,365,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1379,2020-07-17 08:07:35,2020-07-17 08:07:35,,1,35,195,15,365,35,0,2,1,16.0,,,6,Manually extracted from a publication,1,,,,Cc2m
1380,2020-07-17 08:13:25,2020-07-17 08:17:53,,1,35,195,4,364,35,1,2,1,13.0,5,5.0,6,Engauge digitizer,1,Normalized intensity,,,Pc
1381,2020-07-17 08:15:11,2020-07-17 08:15:11,,1,35,195,7,366,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1382,2020-07-17 08:20:19,2020-07-17 08:20:19,estimated from absorption edge,1,35,195,1,366,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1383,2020-07-17 08:22:17,2020-07-17 08:22:17,estimated from excitation peak,1,35,195,1,366,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Pc
1384,2020-07-17 08:24:36,2020-07-17 08:24:36,,1,35,195,20,364,35,1,2,1,13.0,18,1.0,6,Engauge digitizer,1,absorbance,,,Pc
1385,2020-07-17 08:29:48,2020-07-17 08:29:48,,1,35,195,10,366,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1386,2020-07-17 08:31:58,2020-07-17 08:31:58,,1,35,195,4,365,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized Intensity,,,Cc
1387,2020-07-17 08:42:27,2020-07-17 08:42:27,,1,35,195,7,367,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1388,2020-07-17 08:43:34,2020-07-17 08:43:34,,1,35,195,20,365,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Cc
1389,2020-07-17 08:48:33,2020-07-17 08:48:33,estimated from absorption edge,1,35,195,1,367,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1390,2020-07-17 08:50:25,2020-07-17 08:50:25,estimated from excitation peak,1,35,195,1,367,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Cc
1391,2020-07-17 08:52:51,2020-07-17 08:52:51,,1,35,195,10,367,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1392,2020-07-17 08:58:28,2020-07-17 08:58:28,,1,35,195,7,368,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1393,2020-07-17 09:00:22,2020-07-17 09:00:22,estimated from absorption spectra,1,35,195,1,368,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1394,2020-07-17 09:03:34,2020-07-17 09:03:34,,1,35,195,4,366,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,,,,Pc
1395,2020-07-17 09:09:42,2020-07-17 09:09:42,estimated from excitation peak,1,35,195,1,368,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Pc
1396,2020-07-17 09:12:44,2020-07-17 09:12:44,,1,35,195,10,368,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1397,2020-07-17 09:18:01,2020-07-17 09:18:01,,1,35,195,7,369,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1398,2020-07-17 09:19:23,2020-07-17 09:19:23,,1,35,195,20,366,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Pc
1399,2020-07-17 09:25:51,2020-07-17 09:25:51,,1,35,195,4,367,35,1,3,1,13.0,5,5.0,0,Engauge Digitizer,1,Normalized intensity,,,
1400,2020-07-17 09:35:48,2020-07-17 09:35:48,,1,35,195,20,367,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Cc
1401,2020-07-17 09:47:07,2020-07-17 09:47:07,,1,35,195,4,368,35,1,2,1,13.0,5,5.0,6,Engauge digitizer,1,normalized intensity,,,Pc
1402,2020-07-17 09:56:08,2020-07-17 09:56:08,,1,35,195,20,368,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Pc
1403,2020-07-17 09:58:48,2020-07-17 09:58:48,estimated from absorption edge,1,35,195,1,369,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1404,2020-07-17 09:59:58,2020-07-17 09:59:58,,1,35,195,1,369,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Cc
1405,2020-07-17 10:01:47,2020-07-17 10:01:47,,1,35,195,10,369,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1406,2020-07-17 10:07:05,2020-07-17 10:07:05,,1,35,195,4,369,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized intensity,,,Cc
1407,2020-07-17 10:12:00,2020-07-17 10:12:00,,1,35,195,20,369,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Cc
1408,2020-07-17 10:15:29,2020-07-17 10:15:29,estimated from absorption edge,1,35,195,1,370,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,P21/a
1409,2020-07-17 10:17:21,2020-07-17 10:17:21,estimated from excitation peak,1,35,195,1,370,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,P21/a
1410,2020-07-17 10:19:43,2020-07-17 10:19:43,,1,35,195,10,370,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,P21/a
1411,2020-07-17 10:27:43,2020-07-17 10:27:43,,1,35,195,4,370,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized intensity,,,P21/a
1412,2020-07-17 10:33:17,2020-07-17 10:33:17,estimated from absorption edge,1,35,195,1,371,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pbca
1413,2020-07-17 10:34:41,2020-07-17 10:34:41,,1,35,195,20,370,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,P21/a
1414,2020-07-17 10:37:06,2020-07-17 10:40:08,estimated from excitation peak,1,35,195,1,371,35,0,2,1,1.0,,,6,Manually extracted from a publication,0,,,,Pbca
1415,2020-07-17 10:39:05,2020-07-17 10:39:05,,1,35,195,10,371,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pbca
1416,2020-07-17 10:49:08,2020-07-17 10:49:08,,1,35,195,4,371,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized intensity,,,Pbca
1417,2020-07-17 10:53:40,2020-07-17 10:53:40,,1,35,195,20,371,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,absorbance,,,Pbca
1418,2020-07-17 19:33:46,2020-07-17 20:01:35,,1,40,196,7,69,40,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P21/c
1419,2020-07-17 19:51:56,2020-07-17 20:02:09,,1,40,196,20,69,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,Intensity,,,
1421,2020-07-17 19:54:13,2020-07-17 20:02:41,,1,40,196,4,69,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,Intensity,,,
1422,2020-07-17 20:03:48,2020-07-17 20:03:48,,1,40,196,20,372,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,Intensity,,,
1423,2020-07-17 20:05:07,2020-07-17 20:05:07,,1,40,196,4,372,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,Intensity,,,
1424,2020-07-17 20:37:57,2020-07-17 20:37:57,(R-MBA)2PbI4 I-V Curve,1,40,157,61,216,40,1,2,1,23.0,50,24.0,2,Engauge digitizer,1,Current,,,
1425,2020-07-17 20:39:15,2020-07-17 20:39:15,(S-MBA)2PbI4 I-V Curve,1,40,157,61,216,40,1,2,1,23.0,50,24.0,2,Engauge digitizer,0,Current,,,
1426,2020-07-18 21:16:20,2020-07-27 03:35:58,,1,47,185,62,40,35,1,3,1,30.0,50,24.0,0,Engauge Digitizer,1,Current Density,,,
1428,2020-07-20 07:50:38,2020-07-20 07:50:38,,1,35,198,7,374,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cm
1429,2020-07-20 07:54:34,2020-07-20 07:54:34,,1,35,198,1,374,35,0,2,0,1.0,,,6,Manually extracted from a publication,1,,,,Cm
1430,2020-07-20 07:58:28,2020-07-20 07:58:28,,1,35,198,10,374,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Cm
1431,2020-07-20 22:37:10,2020-07-20 22:37:10,,1,40,199,7,375,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cmca
1432,2020-07-20 22:40:29,2020-07-20 22:40:29,,1,40,199,20,375,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1433,2020-07-20 22:42:45,2020-07-20 22:42:45,,1,40,199,9,375,40,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1434,2020-07-21 00:52:27,2020-07-21 00:52:27,Staircase-like Inorganic Network,1,40,200,7,376,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P-1
1436,2020-07-21 01:30:19,2020-07-21 01:30:19,,1,40,200,14,376,40,1,2,0,4.0,18,1.0,0,Engauge digitizer,1,,arbitrary energy reference,,
1437,2020-07-21 01:53:40,2020-07-21 01:54:08,,1,40,200,20,376,40,1,2,1,4.0,18,1.0,0,Engauge digitizer,1,,,,
1438,2020-07-21 01:55:54,2020-07-21 01:55:54,,1,40,200,28,376,40,0,2,1,1.0,,,0,Manually extracted from a publication,1,,,,
1439,2020-07-21 01:57:25,2020-07-21 01:57:25,,1,40,200,4,376,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,Intensity,,,
1440,2020-07-21 01:58:16,2020-07-21 01:58:16,,1,40,200,10,376,40,0,2,1,5.0,,,0,Manually extracted from a publication,1,Intensity,,,
1441,2020-07-21 01:59:57,2020-07-21 01:59:57,,1,40,200,40,376,40,1,2,1,4.0,5,5.0,0,Engauge digitizer,1,Intensity,,,
1442,2020-07-21 02:02:23,2020-07-21 02:02:23,,1,40,200,60,376,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,Weight,,,
1453,2020-07-21 18:30:40,2020-07-21 18:30:40,,1,40,201,7,377,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,
1454,2020-07-21 18:34:07,2020-07-21 18:34:07,,1,40,201,20,377,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,1,,,,
1455,2020-07-21 18:35:30,2020-07-21 18:35:30,,1,40,201,9,377,40,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1456,2020-07-21 18:38:39,2020-07-21 18:39:01,,1,40,201,60,377,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,Weight,,,
1457,2020-07-21 18:45:30,2020-07-21 19:01:25,Differential scanning calorimetry (DSC),1,40,201,64,377,40,1,2,1,4.0,2,10.0,0,Engauge digitizer,1,Heat Flow,,,
1458,2020-07-21 18:50:04,2020-07-21 18:50:04,,1,40,201,20,179,40,1,2,1,4.0,5,5.0,2,Engauge digitizer,0,,,,
1459,2020-07-21 18:51:37,2020-07-21 18:51:37,,1,40,201,9,179,40,0,2,1,5.0,,,2,Manually extracted from a publication,1,,,,
1460,2020-07-21 18:55:55,2020-07-21 18:57:03,,1,40,201,60,179,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,Weight,,,
1461,2020-07-21 19:00:48,2020-07-21 19:00:48,Differential scanning calorimetry (DSC),1,40,201,64,179,40,1,2,1,4.0,2,10.0,0,Engauge digitizer,1,Heat Flow,,,
1463,2020-07-21 19:05:58,2020-07-21 19:05:58,,1,40,201,7,378,40,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,C2/c
1464,2020-07-21 19:08:38,2020-07-21 19:08:38,,1,40,201,60,378,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,Weight,,,
1465,2020-07-21 19:09:36,2020-07-21 19:09:36,Differential scanning calorimetry (DSC),1,40,201,64,378,40,1,2,1,4.0,2,10.0,0,Engauge digitizer,1,Heat Flow,,,
1466,2020-07-21 19:12:43,2020-07-21 19:12:43,,1,40,201,60,379,40,1,2,1,11.0,2,10.0,0,Engauge digitizer,1,Weight,,,
1467,2020-07-21 19:13:55,2020-07-21 19:13:55,Differential scanning calorimetry (DSC),1,40,201,64,379,40,1,2,1,4.0,2,10.0,0,Engauge digitizer,1,Heat Flow,,,
1469,2020-07-21 22:23:04,2020-07-21 22:23:04,Experimental then geometry optimized,1,1,6,11,22,1,0,2,0,,,,0,From author,1,,,,
1470,2020-07-23 02:35:21,2020-07-23 02:38:27,,1,35,198,20,374,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Kubelka-Munk,,,Cm
1471,2020-07-23 02:37:47,2020-07-23 02:37:47,,1,35,198,4,374,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized PL,,,Cm
1472,2020-07-23 02:41:39,2020-07-23 02:41:39,,1,35,198,7,380,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1473,2020-07-23 02:44:33,2020-07-23 02:44:33,,1,35,198,7,381,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Pc
1474,2020-07-23 02:48:14,2020-07-23 02:48:14,,1,35,198,1,381,35,0,2,0,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1475,2020-07-23 02:50:22,2020-07-23 02:50:22,,1,35,198,10,381,35,0,2,1,1.0,,,6,Manually extracted from a publication,1,,,,Pc
1476,2020-07-23 02:52:09,2020-07-23 02:52:09,,1,35,198,20,381,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Kubelka-Munk,,,Pc
1477,2020-07-23 02:53:54,2020-07-23 02:53:54,,1,35,198,4,381,35,1,2,1,13.0,5,5.0,6,Engauge Digitizer,1,Normalized PL,,,Pc
1478,2020-07-23 02:56:58,2020-07-23 02:56:58,,1,35,198,7,382,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,Cc
1479,2020-07-23 02:59:43,2020-07-23 02:59:43,,1,35,198,1,382,35,0,2,0,1.0,,,6,Manually extracted from a publication,1,,,,Cc
1480,2020-07-23 03:01:17,2020-07-23 03:01:17,,1,35,198,20,382,35,1,2,1,13.0,18,1.0,6,Engauge Digitizer,1,Kubelka-Munk,,,Cc
1481,2020-07-24 00:17:19,2020-07-24 00:17:19,,1,35,202,7,383,35,0,2,1,6.0,,,0,Manually extracted from a publication,1,,,,P121/c1
1482,2020-07-24 00:19:39,2020-07-24 00:19:39,,1,35,202,15,383,35,0,2,1,16.0,,,2,Manually extracted from a publication,1,,,,P121/c1
1483,2020-07-24 00:21:15,2020-07-24 00:21:15,,1,35,202,29,383,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,P121/c1
1484,2020-07-24 00:37:45,2020-07-24 00:37:45,,1,35,202,20,383,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,Normalized absorbance,,,P121/c1
1485,2020-07-24 02:13:04,2020-07-24 02:13:04,,1,35,202,15,383,35,1,2,1,9.0,5,5.0,2,Engauge Digitizer,0,,,,P121/c1
1486,2020-07-24 02:39:00,2020-07-24 02:39:00,,1,35,202,4,383,35,1,3,1,13.0,5,5.0,2,Engauge Digitizer,1,Normalized intensity,,,P121/c1
1487,2020-07-24 02:54:49,2020-07-24 02:54:49,,1,35,202,7,384,35,0,2,1,6.0,,,0,Engauge Digitizer,1,,,,P121/c1
1488,2020-07-24 02:57:19,2020-07-24 02:57:19,,1,35,202,15,384,35,0,2,1,16.0,,,2,Manually extracted from a publication,1,,,,P121/c1
1489,2020-07-24 02:59:17,2020-07-24 02:59:17,,1,35,202,29,384,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,
1490,2020-07-24 03:01:20,2020-07-24 03:01:20,,1,35,202,4,384,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,Normalized intensity,,,
1491,2020-07-24 03:04:24,2020-07-24 03:43:33,,1,35,202,20,384,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,Normalized absorbance,,,P121/c1
1492,2020-07-24 03:06:24,2020-07-24 03:06:24,,1,35,202,15,384,35,1,2,1,9.0,5,5.0,2,Engauge Digitizer,0,,,,P121/c1
1494,2020-07-24 03:16:28,2020-07-24 03:16:28,,1,35,202,15,9,35,0,2,1,16.0,,,2,Manually extracted from a publication,1,,,,C1c1
1495,2020-07-24 03:18:29,2021-01-14 21:05:08,,1,35,202,29,9,35,0,2,1,1.0,,,2,Manually extracted from a publication,1,,,,C1c1
1496,2020-07-24 03:19:17,2020-07-24 03:19:17,,1,35,202,26,9,35,0,2,1,5.0,,,6,Manually extracted from a publication,1,,,,C1c1
1497,2020-07-24 03:22:23,2020-07-24 03:22:23,,1,35,202,15,9,35,1,2,1,9.0,5,5.0,2,Engauge Digitizer,0,,,,C1c1
1498,2020-07-24 03:26:52,2020-07-24 03:26:52,,1,35,202,7,385,35,0,1,1,6.0,,,0,Manually extracted from a publication,1,,,,C12/c1
1499,2020-07-24 03:32:11,2020-07-24 03:32:11,,1,35,202,15,385,35,0,1,1,16.0,,,2,Manually extracted from a publication,1,,,,C12/c1
1500,2020-07-24 03:41:19,2020-07-24 03:41:19,,1,35,202,20,385,35,1,1,1,13.0,5,5.0,2,Engauge Digitizer,1,absorbance,,,
1501,2020-07-24 03:47:00,2020-07-24 03:47:00,,1,35,202,15,263,35,0,2,1,16.0,,,2,manually extracted from a publication,1,,,,P121/n1
1502,2020-07-24 03:56:33,2020-07-24 03:56:33,,1,35,202,7,263,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,P121/n1
1503,2020-07-24 04:01:12,2020-07-24 04:01:12,,1,35,202,7,386,35,0,2,1,6.0,,,0,manually extracted from a publication,1,,,,P121/n1
1504,2020-07-24 04:03:01,2020-07-24 04:03:01,,1,35,202,15,386,35,0,2,1,16.0,,,2,Manually extracted from a publication,1,,,,P121/n1
1505,2020-07-24 04:08:49,2020-07-24 04:08:49,,1,35,202,20,386,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,absorbance,,,P121/n1
1506,2020-07-24 04:14:17,2020-07-24 04:14:17,,1,35,202,4,386,35,1,2,1,13.0,5,5.0,2,Engauge Digitizer,1,,,,
1507,2020-07-24 04:22:00,2020-07-24 04:24:13,,1,35,202,7,9,35,0,2,1,6.0,,,0,Manually extracted from a publication,0,,,,C1c1
1509,2020-07-24 06:25:02,2020-07-24 06:28:10,,1,35,203,7,9,35,0,2,0,6.0,,,2,Manually extracted from a publication,0,,,,P1
